key_bom	key_omdb	key_wiki
	o7635	w17048
	o17305	w23625
	o10951	w41838
	o10189	w4086
	o13379	w14577
b6114	o6408	w18660
	o1411	w27151
	o7105	w11144
	o12107	w12612
	o21106	w23047
	o22848	w20541
b3175	o2019	w8701
	o12830	w8264
	o15984	w13009
	o2768	w1361
	o17836	w35288
	o6951	w40958
	o17438	w21535
	o3377	w18291
b12379	o20614	w2506
	o11838	w7016
	o11437	w34199
	o7407	w37441
	o129	w22252
b12662	o3509	w6694
b5914	o1373	w18052
b7850	o16179	w23677
b15824	o20456	w40079
	o9602	w3102
b15183	o3980	w37921
	o10442	w15332
	o12234	w12726
b15755	o9816	w39882
b11591	o16237	w35985
	o15969	w6400
b3942	o7942	w11381
	o874	w15289
	o19244	w12762
	o16799	w7205
	o16814	w37730
b12495	o18304	w3944
	o55	w10197
	o1918	w42594
	o1484	w41808
	o19604	w24932
	o13280	w6254
	o11841	w9964
b7686	o16176	w23006
b859	o8781	w1273
	o15509	w5469
	o22614	w2231
	o6589	w8688
	o22748	w25974
	o19343	w40020
	o12945	w30718
b2824	o16109	w7450
	o11496	w43097
	o11133	w14086
	o935	w38874
	o5499	w23830
	o339	w7643
	o22857	w23963
	o14821	w15402
	o7814	w35831
	o20922	w5760
b303	o18881	w12463
	o4050	w31732
	o7083	w32651
	o11130	w12897
	o6438	w27749
	o17916	w40533
b13289	o11031	w15704
	o1095	w18192
	o4891	w21259
	o23012	w28494
	o6878	w14881
	o3261	w2266
	o13174	w22566
b12840	o20386	w9480
	o16057	w42556
	o9159	w22433
	o1933	w40446
	o21345	w7325
	o10797	w18351
	o14445	w40749
b4377	o15746	w12470
	o1714	w40221
	o13019	w17092
	o20986	w22311
	o15275	w1691
	o14938	w6428
	o25	w4358
	o5739	w25089
b15974	o8194	w40363
	o4875	w17928
	o22422	w21303
	o16619	w35862
	o12695	w17105
	o4792	w40765
	o6075	w14414
	o10523	w8081
	o14459	w42510
	o23102	w39403
	o11788	w23743
	o12585	w19494
	o3466	w33071
	o6076	w14496
	o11953	w3853
	o14581	w4860
	o13007	w14689
	o12089	w6039
	o10828	w31399
	o20099	w4485
	o12541	w31757
	o22358	w5703
b10810	o18976	w33275
	o15263	w42497
	o780	w13379
	o22018	w14280
	o5028	w34846
	o5583	w40657
b3926	o16424	w11307
	o12403	w10761
	o12527	w29531
	o9149	w20567
	o7357	w34059
	o3299	w6426
	o2770	w1966
	o15778	w19875
	o15253	w42591
	o353	w10726
	o16895	w11398
	o5850	w31050
b16643	o13645	w42734
	o12460	w17599
	o12265	w24413
	o14377	w4221
	o22576	w37887
	o1988	w23400
	o2998	w41626
	o522	w26737
b8607	o18229	w26238
	o12508	w26556
	o12606	w37326
	o5852	w31528
	o1738	w2143
	o13446	w1588
b10733	o20327	w32953
b14189	o9006	w28586
	o5706	w19049
b1441	o5504	w2779
	o1755	w7015
	o20587	w28477
	o21471	w2527
	o15667	w41220
	o19723	w11326
	o5926	w21903
	o16971	w21983
	o2938	w21695
b12045	o20608	w37286
	o22210	w39333
	o8651	w42583
	o4801	w42662
b5935	o21895	w18125
	o437	w26550
	o6149	w26993
	o14670	w19399
	o17083	w13002
b1809	o20488	w4012
	o16877	w9048
	o11877	w16905
	o12208	w1308
	o12968	w3696
	o21389	w18139
	o10211	w9833
	o15772	w18753
	o4974	w21237
b13304	o5255	w15759
	o12331	w41469
	o7086	w1267
	o9647	w10779
b11680	o15822	w36142
	o7826	w38536
b4407	o1355	w12548
b402	o7404	w25000
	o8543	w26455
	o6192	w32598
	o10156	w41114
	o3148	w19056
	o561	w42908
	o4384	w42850
	o1231	w8446
	o23058	w5294
	o4987	w31544
	o3388	w20491
	o5498	w23829
	o19585	w21965
b6070	o17962	w18530
	o13415	w42605
	o14809	w6492
	o17061	w37410
	o14242	w13034
	o17747	w12710
	o17585	w2456
	o11388	w4066
	o21483	w11518
	o16930	w16152
	o3224	w41613
	o11038	w26823
	o5235	w15468
	o11113	w7677
b12352	o22005	w2120
	o8886	w22924
	o21390	w18779
	o12324	w39676
	o12666	w8511
	o4334	w4556
	o9676	w16520
	o2061	w21009
	o2716	w42235
b9463	o8069	w28805
	o10400	w41403
	o17599	w11431
	o22458	w30824
b6719	o2056	w20343
	o1552	w17179
	o9011	w32453
	o355	w11714
	o22087	w2241
	o9110	w13769
b14797	o257	w37544
	o1897	w24233
	o8303	w37648
b11218	o16610	w34744
	o22717	w19506
	o18730	w36693
	o18624	w23723
b15231	o3554	w38115
b11434	o5425	w35463
b3264	o14952	w9041
	o14570	w2253
	o14071	w18151
	o1688	w33225
	o6432	w25767
	o3997	w40095
	o6623	w40811
b13541	o1247	w19403
	o3714	w12974
	o18806	w28575
	o13181	w24265
	o11367	w41311
	o7966	w14310
	o6949	w35813
	o1581	w24798
	o5541	w30471
	o2431	w3596
	o3661	w6919
	o4956	w6549
	o15324	w14296
	o5159	w36974
	o7764	w22360
	o15421	w37645
	o2837	w21087
	o156	w26487
b2803	o3129	w7405
	o17681	w39080
	o20072	w1963
	o10767	w8638
b8823	o18237	w26847
	o15545	w19163
	o4860	w13601
	o4467	w9170
b6372	o1118	w19381
	o14620	w11137
	o22669	w10894
	o21570	w12530
	o11506	w19916
	o20703	w13157
	o9299	w12853
b3049	o2016	w8139
	o9432	w16900
	o17041	w33738
	o9478	w30229
	o16815	w38031
	o13122	w6431
	o577	w2679
b15479	o20644	w39063
	o22215	w41635
b3901	o9650	w11228
	o15720	w6824
b6073	o2528	w18542
	o7789	w30179
	o1549	w15946
	o6583	w1665
	o10309	w34432
	o3751	w17352
b16180	o22313	w40952
	o4640	w26640
	o8945	w33361
	o14194	w4202
	o8545	w26483
b2337	o17488	w5893
b16306	o18861	w41380
	o2585	w27415
	o5492	w43196
	o6196	w33063
	o19914	w23446
b8987	o11008	w27414
	o17335	w40680
	o18115	w9344
	o4061	w11550
	o21955	w30565
	o23067	w12879
b13746	o10688	w21815
	o17655	w9636
b1957	o14933	w4527
	o10537	w2129
	o2917	w13608
	o22963	w13572
	o22624	w5080
	o20264	w25472
	o13408	w38377
	o5010	w39684
	o7730	w12564
	o6240	w8376
	o8506	w15899
	o1730	w42777
	o9912	w9537
	o13913	w15310
	o9608	w4044
	o11943	w37404
	o4620	w23372
	o1900	w29153
	o19702	w37775
	o1949	w1602
	o5663	w11882
	o19491	w5870
	o2663	w1554
	o11263	w35782
	o4424	w18552
	o15590	w34445
	o7969	w14651
b14383	o10117	w30582
	o531	w32763
	o15198	w8516
	o9944	w16207
	o17102	w23296
	o21360	w10285
	o5292	w2421
	o19787	w41665
	o5299	w3672
	o8209	w42725
	o1597	w28338
	o3026	w7597
	o17321	w34659
	o19602	w24872
	o5625	w5428
	o11380	w1142
b10818	o11014	w33328
	o8098	w33497
	o14216	w8441
b12748	o1230	w8041
	o16826	w35283
	o1452	w37660
	o15192	w4996
	o8910	w26335
	o22656	w9253
	o1748	w5617
	o20463	w41459
	o6148	w26953
b15689	o12921	w39738
	o19177	w14821
	o15320	w13589
	o15521	w9320
	o5135	w28787
	o15086	w4591
b13705	o9779	w21587
	o10328	w37553
	o11584	w15152
	o13367	w9384
b16341	o20032	w41443
	o7877	w2865
	o15578	w30962
	o7380	w38382
	o708	w29200
	o21369	w13936
	o19055	w9055
	o20898	w35756
	o11397	w7185
	o1185	w31658
b8131	o3416	w24650
	o5947	w13199
	o13079	w30117
	o21575	w13838
	o12126	w16741
	o14245	w13302
	o4205	w36236
	o1092	w17501
b14852	o3548	w38558
	o22222	w20770
	o12317	w37954
	o12044	w43177
b14597	o8300	w33453
	o7823	w42633
	o14898	w41930
b4986	o5231	w14624
	o4946	w37400
	o18065	w2331
	o8705	w30653
b11587	o13785	w35978
b5946	o4285	w18181
	o14893	w41317
	o10378	w40330
	o10384	w38322
	o22739	w24970
	o11828	w3170
b2439	o5312	w6277
	o18670	w29440
	o9332	w37923
	o18719	w36072
	o17023	w30278
b4363	o16131	w12457
b15648	o19013	w39623
	o4087	w12622
b10217	o22461	w31273
	o7721	w9441
b13109	o15039	w13610
b10864	o3887	w33547
	o22860	w26509
	o9963	w19890
	o19196	w29896
	o3108	w41847
b443	o3241	w29597
	o13640	w40849
	o3699	w11300
b830	o10531	w1211
	o18716	w35824
b15790	o18388	w39979
	o7870	w1646
b4327	o14236	w12350
	o12963	w2235
	o2750	w5451
	o10018	w26773
	o13092	w35199
	o7335	w19666
	o12189	w31279
	o9496	w35799
	o797	w21288
	o22938	w4880
	o8683	w16007
	o18014	w28632
b8907	o1412	w27196
b13349	o3077	w16318
b10692	o5146	w32832
	o9416	w9947
	o20792	w6363
b14000	o11790	w25462
	o1946	w32512
b7843	o9999	w23651
	o19384	w16562
b942	o20064	w1532
	o10311	w35296
	o754	w4952
	o14813	w10151
	o15623	w23987
b10723	o19950	w32929
	o19417	w33679
	o14900	w42020
	o255	w36325
	o4724	w22184
b10997	o6461	w33956
	o18234	w27637
	o6471	w36599
	o17054	w35312
b11694	o8412	w36168
	o15358	w24297
	o14412	w28509
	o1859	w33257
	o18866	w42097
	o2758	w27253
	o17313	w30160
	o11484	w38168
	o17042	w34331
	o12295	w36522
	o18168	w16537
	o19837	w6395
	o22373	w10071
	o789	w17459
	o4328	w1195
b12853	o11781	w9758
b8248	o20570	w25078
b11557	o8111	w35898
	o1924	w38759
	o1937	w41675
b3087	o5056	w8329
	o17971	w23290
	o11479	w39834
	o3337	w11789
b5069	o18158	w14938
	o12837	w11059
	o524	w29076
	o19072	w13529
b10785	o8096	w33154
	o20008	w31516
	o13205	w33312
	o12578	w14710
	o11193	w24941
	o12722	w27348
	o886	w21475
	o20018	w38661
	o7212	w8705
b9344	o7025	w28415
	o3612	w1403
b13660	o4477	w21430
	o6352	w5799
	o20468	w41902
	o5597	w9872
	o8142	w12938
	o19216	w40176
b3814	o9921	w10965
	o12269	w26902
	o1336	w8584
b16543	o20659	w42161
	o22404	w17198
	o12650	w939
	o22095	w5208
	o19277	w24224
	o19115	w28846
	o14562	w974
b15138	o2717	w42673
	o1489	w37204
	o11644	w1035
	o5924	w19965
	o9176	w24768
	o4691	w12191
	o8390	w28890
	o18481	w3268
	o13506	w16181
	o2031	w11799
	o10791	w17434
b3331	o1338	w9289
	o5589	w41620
b7668	o8031	w23159
	o19617	w26693
	o19164	w11163
	o21637	w21499
	o19284	w28191
	o17330	w38885
	o1833	w27818
	o1898	w25446
	o20095	w3875
	o21556	w5701
	o16221	w33323
	o10946	w41063
	o520	w26070
b12736	o8133	w7930
b6356	o3040	w19337
	o20260	w24789
	o7143	w24449
	o2155	w30215
	o17315	w32592
	o10990	w15535
	o22451	w28174
	o2994	w40622
	o20730	w22716
	o276	w38852
	o1528	w9272
	o7267	w36801
	o18686	w31151
	o10024	w28470
	o5208	w38687
	o16854	w5005
	o2783	w5943
	o6804	w26838
	o20776	w35758
	o212	w37418
b10904	o16605	w33693
	o14635	w13743
	o14763	w31205
	o19298	w36452
	o11832	w4765
	o690	w17247
b7144	o11715	w21261
	o19208	w35278
	o928	w40382
	o1598	w28414
b9465	o3443	w28807
	o13212	w34403
	o8578	w35242
	o19262	w10870
	o7118	w16196
	o1844	w30562
	o657	w36131
	o8477	w5668
b3868	o13698	w11116
	o7183	w34795
	o5397	w26845
	o18929	w15818
	o14099	w19176
b12846	o3934	w9625
b6166	o7012	w18796
	o22608	w966
	o11682	w11456
	o5015	w40411
	o19207	w35072
b12654	o19986	w6653
	o16798	w4256
	o13159	w16677
	o8348	w14613
b12786	o1232	w8630
	o9294	w3775
	o13185	w25284
	o16929	w16123
	o19931	w27018
b16386	o3107	w41599
	o4053	w38611
	o2617	w32838
	o11316	w25247
b349	o21796	w17609
b7684	o8030	w23025
	o12716	w24035
	o1585	w25271
b7637	o10620	w23027
	o11750	w31356
	o12813	w40808
	o20366	w37509
	o15536	w15645
b16411	o22062	w41688
b12143	o20368	w37620
	o20977	w18732
	o1790	w16377
	o17383	w21982
	o5755	w28015
	o9509	w37640
	o12039	w40919
b13320	o22019	w15900
	o3999	w40258
	o5138	w30071
	o14095	w17173
	o8749	w35812
b14169	o20006	w28343
	o22411	w18027
	o9131	w17180
	o22997	w24383
	o16887	w10724
	o21373	w14333
	o16314	w42246
	o12253	w22481
	o22397	w16483
	o310	w3482
	o3965	w29589
	o15154	w26192
	o6091	w17705
	o19976	w37763
	o23109	w42216
b14200	o2348	w28647
	o19825	w2208
	o9031	w39881
b10757	o19953	w33057
	o9314	w23710
	o22394	w15568
	o67	w12529
	o6587	w5156
	o22504	w5878
	o5412	w30918
	o6341	w2806
	o14107	w24810
	o21203	w10275
	o14037	w31292
	o17919	w41401
	o2810	w17053
	o21739	w35925
b961	o18459	w1574
	o7347	w27247
	o15093	w7919
	o23093	w40840
	o8674	w10114
	o11973	w16040
	o20036	w42190
b9028	o18652	w27505
	o19447	w42644
	o1656	w16348
	o17236	w25661
b13301	o18332	w15754
	o2007	w4650
	o16595	w31603
b2431	o21341	w6255
	o426	w25469
	o12009	w38247
	o19503	w8392
	o15288	w3932
	o10481	w4168
	o5744	w26104
	o19720	w9346
	o17933	w42820
	o22970	w17590
	o10444	w15953
	o14720	w26123
	o5161	w37622
	o1407	w26276
	o7189	w36011
	o5729	w22923
	o16448	w14456
	o12112	w12624
	o2172	w38150
	o20844	w39115
	o16385	w7588
	o12041	w42014
	o12227	w9650
	o2857	w27887
b11010	o16608	w34018
	o9776	w17529
	o5101	w20719
	o16247	w37659
	o1685	w32003
	o6654	w5762
	o12992	w12611
b16248	o3573	w41138
	o8567	w31571
	o14601	w7836
	o14601	w7837
	o13642	w41621
	o15408	w35254
	o22586	w39035
	o11699	w16884
	o6179	w31439
	o20169	w12801
	o2023	w9870
	o4607	w23354
	o1736	w1909
b3250	o5654	w8998
	o15293	w4677
b11584	o8411	w35977
	o10486	w10173
b1522	o6859	w3088
	o284	w41412
	o21973	w33959
	o3138	w15318
	o19741	w23916
b12572	o20615	w5137
	o175	w30365
	o4167	w14848
	o9547	w30929
b2449	o7429	w6316
	o16552	w27475
	o16557	w28226
	o17157	w39712
b7700	o19912	w23176
	o8553	w28254
b7410	o18948	w22151
	o15434	w9229
	o20976	w18458
	o18718	w36012
	o11592	w21362
	o20110	w5413
b1596	o21823	w3295
	o18581	w18473
	o22987	w21077
b16410	o10162	w41683
	o8608	w19561
	o17434	w16359
b15774	o8438	w39941
	o14110	w25798
	o11116	w8109
	o1936	w41549
	o10839	w34323
b7358	o1392	w21991
	o2812	w17089
	o1420	w29862
	o15445	w15273
b1032	o4825	w1643
	o22392	w14815
	o1364	w16107
	o19518	w10951
	o13494	w11921
	o21706	w18003
	o4976	w22687
	o20721	w18256
b11422	o2641	w35423
	o20725	w21211
b7360	o7485	w21993
b9575	o8925	w29164
	o20767	w33046
b7934	o18956	w24100
	o19038	w2466
	o15518	w8425
	o6161	w28614
	o6561	w27438
	o22697	w15553
	o428	w25989
	o4096	w17025
	o19717	w8221
b7301	o11893	w21844
	o19400	w26031
	o14425	w37961
b10319	o16215	w31587
	o6924	w4747
b14681	o6948	w35336
	o9321	w34034
	o20697	w11310
b16287	o16761	w41280
	o17612	w17677
	o7487	w22071
	o11206	w26157
	o2305	w29727
b10268	o11751	w31435
	o11651	w1913
	o10779	w13429
	o20215	w19519
b15152	o22045	w42818
	o5220	w14745
b13863	o5464	w23188
	o7144	w24540
	o22180	w23969
	o4281	w17154
b3007	o21853	w8008
	o13176	w23160
	o23068	w14498
	o13190	w28992
	o22213	w40202
	o19066	w12895
	o9103	w13183
	o1607	w31144
	o259	w38457
	o13906	w13713
	o19596	w24457
	o21297	w31561
	o4683	w9066
	o3848	w28111
b14513	o13624	w32437
000 corpses"	b5933	o9681
	o4456	w35842
b4551	o16435	w13109
	o15073	w35954
	o12143	w19079
	o15270	w976
	o1609	w32163
	o10802	w20430
	o14153	w38342
	o17871	w13373
	o2677	w8848
	o5682	w15839
	o4084	w12616
b6840	o10611	w20595
b14710	o20635	w36025
b9954	o2309	w30525
b787	o5033	w1085
	o22445	w26099
b13659	o8152	w21428
b4017	o7451	w24199
	o18907	w7072
	o8772	w17954
	o7253	w30047
	o13884	w9022
	o5034	w1126
	o22304	w33022
	o20489	w4154
	o18560	w14602
b16139	o18397	w40821
	o13106	w2181
	o1916	w41645
b9498	o7511	w28935
b2053	o6346	w4829
b14366	o20632	w30426
	o11457	w18184
	o198	w34435
	o17013	w29032
	o19793	w42200
	o15169	w31118
	o11585	w15167
	o17192	w42229
	o21238	w27177
	o3880	w32779
	o22817	w36682
b2283	o13466	w5665
b14837	o2163	w38087
b8077	o1150	w24537
	o10209	w9115
	o21155	w42629
	o20675	w2905
	o10037	w30549
	o10208	w9098
	o15928	w27281
b1595	o20485	w3296
	o16500	w20733
	o12834	w10307
	o21577	w14234
	o21073	w13924
	o5547	w34677
b263	o9378	w5735
	o1441	w35694
	o1753	w6613
	o2315	w31632
	o9661	w13200
	o22080	w30753
	o14568	w2127
	o15135	w18324
b10070	o2310	w30855
	o5598	w24058
	o13247	w39892
	o21584	w18341
	o24	w4068
	o12635	w42927
	o7816	w36821
b12353	o6770	w2160
	o13947	w25358
	o1614	w34053
	o6275	w33206
	o12216	w6107
b9766	o2306	w29795
	o7961	w13934
	o22944	w6738
	o373	w16082
	o19388	w19512
b15569	o8118	w39385
b14043	o20827	w26507
b11419	o2640	w35413
	o12582	w16387
	o597	w13720
	o10998	w20975
	o9489	w33513
	o1557	w17850
	o19169	w12872
	o8764	w37683
	o9315	w27614
	o22991	w23174
b13738	o18343	w21741
	o18920	w12338
	o15387	w30803
	o10371	w33828
b2171	o16372	w5273
b5322	o6392	w15841
b12360	o5163	w2191
	o14391	w14743
	o4832	w4330
	o6138	w25665
	o22389	w13944
	o6829	w39295
	o20899	w39311
	o19813	w40090
	o22833	w8362
	o2996	w41119
	o20876	w22118
	o21467	w37317
	o5745	w26143
b1312	o9596	w2424
	o501	w12300
b5201	o18563	w15369
	o20334	w33764
	o7770	w23867
	o10053	w33463
	o10852	w3548
b1934	o20098	w4470
	o8863	w20327
	o13491	w11790
	o5593	w42183
b2136	o6985	w5181
	o3091	w27268
	o22120	w19583
	o14450	w41364
b12077	o11774	w37363
	o379	w16510
	o21061	w11427
	o1015	w5262
	o22385	w13609
	o4490	w36247
	o22031	w27742
	o174	w30312
	o7409	w42808
	o591	w11646
	o17081	w10110
	o1849	w31698
	o12284	w33589
	o6850	w864
b16062	o21311	w40626
	o318	w5035
	o13018	w17063
	o22864	w29335
	o20122	w6928
	o8091	w31577
	o20550	w19232
	o14160	w38851
	o16393	w8474
	o22814	w36494
	o21454	w35579
	o22244	w16262
	o1679	w29365
	o4083	w11262
	o3694	w10480
	o2881	w36067
	o21033	w35152
	o21497	w22621
	o21434	w31413
b12319	o5439	w1697
	o19130	w34625
	o10009	w25763
	o7573	w14909
b3388	o1339	w9514
	o7631	w16481
	o15179	w33435
	o6530	w9396
b13446	o6483	w18176
	o22211	w39581
	o6844	w42458
	o21847	w6994
	o15074	w36367
b8392	o19923	w25560
	o2966	w34484
b1997	o13460	w4666
	o688	w14913
b9765	o15807	w29794
	o4179	w21674
	o323	w5534
	o18977	w33879
	o5259	w22399
	o9533	w23663
b12606	o9767	w5573
	o6209	w34582
	o17026	w31215
	o13426	w41607
	o19851	w8830
	o20222	w20081
	o9309	w21711
	o900	w26659
	o14243	w13078
	o877	w15637
	o18540	w12544
	o20702	w12787
	o21352	w8953
b3856	o16422	w11087
	o6639	w1426
	o15024	w32148
	o22631	w5808
	o14788	w35349
	o11915	w30786
b16557	o18868	w42210
	o3202	w22910
	o14895	w41573
	o21791	w5461
	o10815	w24980
	o11132	w13788
	o6163	w28736
	o4100	w17469
	o15522	w11288
	o19419	w35880
	o13956	w28590
	o14910	w42905
	o12437	w14862
b3335	o18113	w9324
	o2145	w22169
	o8609	w21536
	o50	w7742
	o19589	w22675
	o21512	w36321
	o18799	w26583
	o5713	w20536
	o22862	w27100
b5961	o15770	w18224
	o10263	w22146
	o177	w31610
	o19674	w34037
	o7876	w2856
	o15654	w42457
	o16963	w21235
b16722	o2744	w42964
	o18078	w3290
	o15084	w3951
	o4618	w23369
	o15354	w22512
b3840	o6373	w11042
	o16012	w27830
b10445	o18971	w32085
b7718	o5375	w23270
	o17329	w38768
	o18464	w1809
	o4516	w32798
b5763	o20543	w17345
	o2601	w30073
	o8571	w32691
	o5789	w35602
	o445	w28826
	o1107	w18828
	o19952	w32982
	o12210	w1955
	o1922	w38425
	o9146	w20310
	o6732	w28175
b11386	o10061	w35319
	o17940	w4065
	o20146	w9398
b4789	o7462	w13987
	o9789	w25889
	o12225	w8809
	o2448	w6388
	o6622	w40633
	o1943	w8205
	o12085	w5819
	o17270	w5517
	o14269	w17003
	o16330	w1182
	o7432	w7083
b13851	o1463	w22892
	o11408	w12731
	o22140	w28058
	o7096	w5447
	o21409	w25871
	o17665	w24710
	o12707	w20185
	o4140	w32298
	o15120	w14267
	o18447	w1077
	o3648	w5051
	o20839	w34664
b15768	o7560	w39930
b7428	o18613	w22228
	o2914	w12402
	o8115	w36869
b12863	o2678	w9916
	o19406	w28861
	o16506	w21153
	o196	w34371
	o11445	w6063
	o1010	w4494
	o15617	w16945
	o8052	w26862
b10400	o3457	w31907
	o13289	w11138
b8265	o1401	w25147
	o5866	w42398
	o1450	w36911
	o6609	w36323
	o6490	w33299
	o10232	w14269
b13454	o2341	w18316
	o9341	w38645
	o7954	w12636
	o7145	w24940
	o1212	w36340
	o16747	w40290
	o21938	w26175
	o19195	w27883
	o21166	w40899
	o2964	w33995
	o21919	w24087
	o13115	w5475
	o230	w20674
	o2292	w25135
	o11096	w5647
	o14589	w5727
	o15277	w1911
	o5719	w20969
b4295	o16436	w13375
	o11458	w19597
	o10302	w32854
	o11605	w28150
	o6827	w38326
b1792	o18079	w3952
b16202	o18399	w40996
b8601	o3827	w26226
	o19201	w33657
b10073	o11011	w30876
	o17818	w29671
	o4849	w9127
	o800	w22220
	o4765	w34023
	o8247	w19368
	o21157	w38769
	o13011	w16690
	o10447	w18697
b7458	o9993	w22331
	o10747	w930
	o17500	w16342
	o1872	w36624
b1240	o8318	w2213
	o13141	w12279
	o13630	w41287
	o20700	w12259
	o817	w27083
	o22502	w3923
	o9069	w5540
	o1798	w17816
	o5980	w42085
b14028	o20005	w26062
	o9851	w1136
	o3247	w789
	o22759	w27613
	o14272	w17190
	o15979	w10534
b13406	o13804	w17547
	o20906	w778
b5822	o15130	w17682
	o2258	w11005
	o13015	w17033
	o7256	w30314
b5527	o1367	w16446
	o8695	w20867
	o2915	w13039
b6175	o2051	w18841
	o9543	w30338
b8669	o2297	w26358
	o4931	w34422
	o11280	w37208
	o22826	w1325
	o20011	w33265
	o6266	w25576
	o4152	w6970
	o21672	w5409
b7128	o21912	w21180
	o10218	w11172
	o20657	w41859
	o10118	w31157
b7869	o21594	w23740
	o14106	w24320
	o9340	w38551
	o17182	w43068
	o2639	w35212
	o21645	w38614
	o14458	w42381
	o14838	w26519
	o20271	w26397
	o4810	w38249
	o22551	w31686
b15662	o7559	w39654
	o19619	w27086
	o7486	w22034
	o10239	w15931
	o10820	w27786
b10321	o21256	w31589
	o11320	w27620
	o6237	w4710
b12622	o22008	w5921
	o14039	w34367
	o19517	w10934
	o3329	w10786
	o22695	w15363
	o22352	w4439
	o13915	w15969
	o125	w21231
	o16992	w25708
	o1057	w12576
	o13894	w11166
	o14792	w35930
	o12314	w42714
b14352	o20426	w30293
	o21700	w14670
	o8337	w10042
	o3418	w25191
	o9460	w24029
	o5833	w22929
	o13876	w7800
	o15099	w8841
	o11565	w28091
	o14766	w31793
	o1199	w33288
	o8641	w40652
	o13035	w20467
	o3748	w17023
b16304	o16763	w41370
	o18680	w30545
	o3481	w34999
	o14827	w17989
	o16453	w14837
	o6718	w25386
	o5810	w8643
b1705	o15708	w3652
	o19606	w25298
	o12480	w22462
	o17812	w28369
 wonderland"	b8861	o13545
	o7201	w4155
	o5402	w27972
	o1561	w20346
	o19525	w12171
	o22081	w37206
	o7681	w28465
b7390	o9989	w22070
	o12615	w38290
	o21468	w37402
b3332	o13685	w9319
	o22713	w19027
	o1678	w29353
	o4460	w36861
b14132	o2153	w27915
	o3702	w11589
	o16699	w28194
	o6823	w42831
	o20771	w34149
	o1684	w31812
	o5155	w35562
	o5803	w6218
	o21217	w17944
b4560	o21572	w13165
b16010	o10715	w40471
	o16863	w6103
	o19547	w17215
	o7269	w38090
	o3727	w14450
	o11141	w15240
	o11520	w40634
	o7055	w12797
	o8559	w29742
	o15556	w22328
	o22641	w7034
	o19684	w35433
	o1458	w9148
	o4544	w5480
	o1973	w8191
	o13866	w6251
	o7122	w17186
	o18725	w36203
	o16030	w38084
b1344	o10183	w2559
b6970	o9452	w20985
	o4048	w27421
	o16494	w19747
	o291	w12810
	o2044	w14644
	o10835	w33909
	o21718	w25644
	o1616	w34546
	o10220	w11322
	o6068	w13520
	o10776	w11883
	o18679	w30402
	o21084	w16506
	o20161	w12101
	o11318	w26882
	o16954	w20600
	o6835	w39925
	o3613	w1509
	o5629	w5646
	o4136	w30418
b5834	o7468	w17724
b12613	o16256	w5795
	o4095	w16977
b15129	o9805	w42615
b8167	o18960	w24775
	o11783	w15428
	o21178	w43029
b1228	o16342	w2166
b10763	o13778	w33072
	o4895	w23406
	o8752	w40734
b12528	o19991	w10546
	o14726	w27050
	o22829	w3114
	o15371	w26317
	o2256	w10026
	o3310	w8661
	o14886	w40756
	o6361	w7788
	o13236	w42406
b12438	o1454	w3384
	o9231	w30369
b16458	o15858	w41826
	o20830	w29339
	o9619	w5403
	o8746	w31368
	o11918	w31323
	o11199	w25391
	o17757	w16889
	o11876	w16882
	o16825	w35239
	o16189	w26047
	o798	w21279
b6621	o2279	w20083
	o1832	w27532
	o11402	w8062
	o8012	w21166
	o7748	w16682
	o5372	w21146
	o548	w39530
	o21878	w12660
	o2700	w24878
	o822	w28661
	o14864	w37912
	o8800	w4688
	o5447	w9191
	o12024	w38271
	o18758	w5894
	o1460	w12580
	o5141	w31233
	o19830	w3957
	o10388	w38850
	o8367	w20783
	o9283	w37795
	o22721	w20287
	o19253	w5082
	o17101	w22711
	o22828	w2351
	o7392	w41135
	o8057	w27244
	o1728	w18076
b12791	o5168	w8681
	o6457	w33089
	o16792	w25512
	o10290	w29491
	o121	w20994
	o22786	w32327
	o8671	w7915
	o1779	w13629
	o11627	w42288
b5123	o8350	w15135
	o3498	w36956
	o11166	w18887
	o13801	w16069
	o250	w34200
	o2822	w18216
b4474	o2033	w12812
	o18636	w26398
	o7250	w27886
b1975	o2234	w4592
	o17173	w41937
	o19800	w42956
	o18430	w16653
	o925	w39428
	o5446	w8817
	o14737	w28382
	o19652	w31721
	o22454	w28959
	o21416	w26444
	o818	w27522
b13934	o18792	w24173
b12499	o13112	w4080
	o20769	w33873
	o23097	w38030
	o6171	w29920
	o16819	w41598
	o15635	w34230
	o303	w2021
b1706	o16360	w3653
	o11422	w21806
b1516	o18075	w3077
	o21325	w32996
	o17365	w9992
b15442	o12618	w38976
b10056	o18683	w30805
	o4754	w31360
	o7724	w10101
	o14381	w8550
b7752	o21227	w23412
b11618	o3905	w36039
	o15362	w25153
	o8464	w3058
	o6234	w3915
b10732	o13568	w32950
b3383	o20507	w9522
	o7080	w22407
	o10169	w42763
	o4930	w33646
	o5055	w8240
	o17734	w7748
b8564	o8046	w26055
	o19173	w13407
	o7655	w22733
	o16465	w15858
	o10945	w40429
	o21453	w35316
	o2047	w16084
	o15946	w33901
	o20765	w32694
	o14111	w25951
	o15098	w8552
b15284	o1475	w38250
	o12962	w2212
	o17437	w19190
	o18659	w28425
b2133	o20107	w5163
