index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
4443,b9887,,,princess kaiulani,,9000000.0,883887.0,-0.9017903333333334,,,,,,,,2.0,,0.0,"['Will Patton', 'Barry Pepper']",[''],[''],['Roadside Attractions'],[''],['Ellis W. Carter'],[''],17.42776983145988,0.0,0.0,8.244847337516607,0.0,9.82531371489898,0.0
4444,b9889,,,prison,,4000000.0,345704.0,-0.913574,,,,,,,,4.0,,0.0,['Viggo Mortensen'],['Renny Harlin'],[''],['New World'],[''],['Ellis W. Carter'],[''],17.070584957967547,3.5441217747268197,0.0,2.809429294260014,0.0,9.82531371489898,0.0
4445,,w30272,,prison (1987 film),,4000000.0,354704.0,-0.911324,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,,w30287,,prisoner of war ,,569000.0,1077000.0,0.8927943760984183,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,b9891,,,prisoners,,46000000.0,122126687.0,1.6549279782608697,,,,,,,,4.0,Nominated for One Oscar.,1.0,"['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis', 'Maria Bello', 'Terrence Howard', 'Melissa Leo', 'Paul Dano']",['Denis Villeneuve'],['Aaron Guzikowski'],['Warner Bros.'],[''],['Roger Deakins'],"['Broderick Johnson', 'Andrew A. Kosove', 'Stephen Levinson']",57.427202210308906,6.054796049592334,3.252708229130435,10192.334247628845,0.0,8.04858426463502,14.846711802181904
4448,,w30295,,prisoners (2013 film),,46000000.0,122100000.0,1.6543478260869566,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,b9894,w30302,,private benjamin (1980 film),1980,15000000.0,69847348.0,3.6564898666666665,1980-10-10 00:00:00,10.0,4.0,284.0,40.0,1.0,,4.0,Nominated for Three Oscars.,3.0,"['Albert Brooks', 'Goldie Hawn', 'Craig T. Nelson']",[''],"['Nancy Meyers', 'Charles Shyer']",['Warner Bros.'],"['Bill Conti', 'Barry De Vorzon']",['David M. Walsh'],"['Nancy Meyers', 'Charles Shyer']",26.01110831315202,0.0,15.421181675538808,10192.334247628845,28.362490012583066,6.1784212588373535,7.765183804390756
4450,b9896,,,private lessons,,2800000.0,26279000.0,8.385357142857142,,,,,,,,4.0,,0.0,[''],[''],[''],['Jensen Farley'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,10.280091904761903,0.0,9.82531371489898,0.0
4451,,w30313,,private lessons (1981 film),,2800000.0,26300000.0,8.392857142857142,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,b9897,,,private parts,,28000000.0,41230799.0,0.4725285357142857,,,,,,,,4.0,,0.0,['Paul Giamatti'],['Betty Thomas'],[''],['Paramount'],[''],['Ellis W. Carter'],"['Joe Medjuck', 'Ivan Reitman']",7.600466151133999,2.4318934279697304,0.0,10058.271040349393,0.0,9.82531371489898,13.81535453350319
4453,,w30325,,private parts (1997 film),,28000000.0,41200000.0,0.4714285714285714,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,b9902,w30345,o21390,prizzi's honor,1985,16000000.0,26657534.0,0.666095875,1985-06-14 00:00:00,6.0,2.0,165.0,23.0,0.0,,4.0,"""Nominated for Eight Oscars, Including One Win.""",13.0,"['Jack Nicholson', 'Stanley Tucci']",['John Huston'],[''],['Fox'],['Alex North'],['Andrzej Bartkowiak'],['John Foreman'],27.00084641592464,16.51652396875,0.0,7.210996848464946,10.05753668287515,12.434323397171816,18.788698625
4455,b9903,w30350,,problem child ,1990,10000000.0,72200000.0,6.22,1990-07-27 00:00:00,7.0,3.0,208.0,29.0,0.0,,2.0,,0.0,[''],['Dennis Dugan'],"['Scott Alexander', 'Larry Karaszewski']",['Universal'],['Miles Goodman'],['Peter Lyons Collister'],['Robert Simonds'],0.0,2.1579728830755176,16.801571395137437,10.61034975822026,7.118018898859277,3.1302905941961927,1.7450267118003333
4456,,w30369,o9269,professor beware,29-Jun,820275.0,796385.0,-0.029124379019231355,2038-06-20 00:00:00,6.0,2.0,171.0,25.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,b9908,,,project almanac,,12000000.0,33213241.0,1.7677700833333334,,,,,,,,3.0,,0.0,[''],['Dean Israelite'],"['Jason Pagan', 'Andrew Stark']",['Paramount'],[''],['Ellis W. Carter'],"['Josh Appelbaum', 'Michael Bay', 'Andrew Form', 'Brad Fuller', 'Andre Nemec']",0.0,1.0289379916666668,3.535540166666667,10058.271040349393,0.0,9.82531371489898,26.42826296486079
4458,b9913,w30398,,project x (1987 film),1987,18000000.0,21589395.0,0.1994108333333333,1987-04-17 00:00:00,4.0,2.0,107.0,15.0,0.0,,2.0,,0.0,"['Matthew Broderick', 'Helen Hunt']",[''],[''],['Fox'],['James Horner'],['Dean Cundey'],"['Walter F. Parkes', 'Lawrence Lasker']",13.9248487051225,0.0,0.0,7.210996848464946,13.365788665798153,14.3314543742672,9.31772612505747
4459,,w30396,,project x (2012 film),,12000000.0,102700000.0,7.558333333333334,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,b9914,w30400,,prom ,2011,8000000.0,10130219.0,0.266277375,2011-04-29 00:00:00,4.0,2.0,119.0,17.0,0.0,,2.0,,0.0,['Aimee Teegarden'],['Joe Nussbaum'],[''],['Buena Vista'],['Deborah Lurie'],['Byron Shah'],"['Ted Griffin', 'Justin Springer']",0.23203865119047618,0.03513836641414141,0.0,7.158891728638755,1.1216971192564578,0.266277375,0.53255475
4461,b9916,w30401,,prom night (2008 film),2008,20000000.0,57197876.0,1.8598938000000005,2008-04-11 00:00:00,4.0,2.0,102.0,14.0,0.0,,3.0,,0.0,"['Idris Elba', 'Kellan Lutz']",[''],[''],['Sony / Screen Gems'],['Paul Haslinger'],['Checco Varese'],"['Toby Jaffe', 'Neal H. Moritz']",8.113396165272617,0.0,0.0,3.103942139239056,1.3590165028177488,6.418604016289593,3.1075074112989385
4462,b9918,,,prometheus,,130000000.0,403354469.0,2.1027266846153845,,,,,,,,4.0,Nominated for One Oscar.,1.0,"['Noomi Rapace', 'Michael Fassbender', 'Charlize Theron', 'Idris Elba', 'Guy Pearce', 'Patrick Wilson']",['Ridley Scott'],"['Damon Lindelof', 'Jon Spaihts']",['Fox'],['Marc Streitenfeld'],['Dariusz Wolski'],"['Damon Lindelof', 'Ridley Scott', 'Tony Scott']",52.30927772443812,11.641530167974231,5.470510438920408,7.210996848464946,2.508934442809066,8.055437150962712,13.303598278429545
4463,b9920,w30409,,promised land (2012 film),2012,15000000.0,8100000.0,-0.46,2012-12-28 00:00:00,12.0,4.0,363.0,52.0,1.0,,4.0,,0.0,"['Matt Damon', 'John Krasinski', 'Frances McDormand', 'Rosemarie DeWitt', 'Hal Holbrook']",['Gus Van Sant'],"['Matt Damon', 'John Krasinski']",['Focus Features'],['Danny Elfman'],['Linus Sandgren'],['Jeff Skoll'],45.23091160885109,20.890990255693797,29.104999999999997,9.396704610602326,10.848080397303463,22.76951594863636,10.665645093508362
4464,,w30419,,proof (2005 film),,20000000.0,14189860.0,-0.290507,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,b9924,w30420,o10681,proof of life,2000,65000000.0,62761005.0,-0.034446076923076926,2000-12-08 00:00:00,12.0,4.0,343.0,49.0,0.0,,4.0,,0.0,"['Russell Crowe', 'Meg Ryan']",['Taylor Hackford'],['Tony Gilroy'],['Warner Bros.'],['Danny Elfman'],['Slawomir Idziak'],['Taylor Hackford'],305287.94625507895,19.987734352112653,10.818962888908079,10192.334247628845,10.848080397303463,8.374471712296234,17.357782652305644
4466,,w30436,,prosperity ,,628000.0,1514000.0,1.4108280254777068,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4467,,w30442,,protocol ,,12000000.0,26186631.0,1.18221925,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4468,b9935,,,psycho,,806947.0,32000000.0,38.655640333256095,,,,,,,,2.0,,0.0,"['Anthony Perkins', 'Vera Miles', 'John Gavin', 'Martin Balsam', 'John McIntire', 'Janet Leigh']",['Alfred Hitchcock'],['Joseph Stefano'],['Universal'],['Bernard Herrmann'],['John L. Russell'],[''],117.05817028593809,7.520490873593337,38.655640333256095,10.61034975822026,8.266137137615086,38.655640333256095,0.0
4469,,w30475,,psycho (1960 film),,806947.0,50000000.0,60.961938020712644,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,b9936,w30476,,psycho (1998 film),1998,60000000.0,37141130.0,-0.38098116666666665,1998-12-04 00:00:00,12.0,4.0,338.0,48.0,0.0,,4.0,,0.0,"['Vince Vaughn', 'Julianne Moore', 'Viggo Mortensen', 'William H. Macy']",['Gus Van Sant'],[''],['Universal'],"['Bernard Herrmann', 'Danny Elfman', '(adapting)']",['Christopher Doyle'],"['Brian Grazer', 'Gus Van Sant']",34.566972830695626,20.890990255693797,0.0,10.61034975822026,18.73323636825188,0.9087025902597402,681.948424301582
4471,b9938,w30479,,psycho ii ,1983,5000000.0,34700000.0,5.94,1983-06-03 00:00:00,6.0,2.0,154.0,22.0,1.0,,4.0,,0.0,[''],[''],[''],['Universal'],['Jerry Goldsmith'],['Dean Cundey'],"['Hilton A. Green', 'Bernard Schwartz']",0.0,0.0,0.0,10.61034975822026,5.671685569388396,14.3314543742672,21.17623942014652
4472,b9943,w30495,,public enemies (2009 film),2009,100000000.0,214104620.0,1.1410462,2009-07-01 00:00:00,7.0,3.0,182.0,26.0,1.0,,4.0,,0.0,"['Johnny Depp', 'Christian Bale', 'Marion Cotillard', 'Giovanni Ribisi', 'Billy Crudup', 'Stephen Dorff', 'Rory Cochrane', 'Johnny Lang', 'David Wenham', 'Channing Tatum', 'Carey Mulligan', 'Emilie de Ravin']",['Michael Mann'],"['Ronan Bennett', 'Ann Biderman', 'Michael Mann']",['Universal'],['Elliot Goldenthal'],['Dante Spinotti'],['Kevin Misher'],68.39313589780112,182431.6873250456,205239.49478249362,10.61034975822026,5.320013023227799,6.385618133767202,1.7165226525231032
4473,b9954,,,pulp fiction,,8000000.0,213928762.0,25.74109525,1994-10-14 00:00:00,10.0,4.0,287.0,41.0,1.0,,4.0,"""Nominated for Seven Oscars, Including One Win.""",12.0,"['John Travolta', 'Uma Thurman', 'Samuel L. Jackson', 'Bruce Willis', 'Christopher Walken']",['Quentin Tarantino'],"['Roger Avary', 'Quentin Tarantino']",['Miramax'],[''],['Ellis W. Carter'],"['Lawrence Bender', 'Michael Shamberg', 'Stacey Sher']",45.50080295408117,14.534051493358275,30.224354495296588,16.83915618617964,0.0,9.82531371489898,35.445761982480846
4474,b9955,,,pulse,,20500000.0,29907685.0,0.4589114634146341,,,,,,,,3.0,,0.0,['Kristen Bell'],[''],['Wes Craven'],['Weinstein / Dimension'],[''],['Ellis W. Carter'],[''],14.04952901302691,0.0,7.392771813125252,1.8800521962037047,0.0,9.82531371489898,0.0
4475,,w30526,,pulse (2006 film),,20500000.0,29907685.0,0.4589114634146341,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,b9966,w30544,o16321,punch-drunk love,2002,25000000.0,24700000.0,-0.012,2002-10-11 00:00:00,10.0,4.0,284.0,40.0,1.0,,4.0,,0.0,"['Adam Sandler', 'Emily Watson', 'Philip Seymour Hoffman', 'Luis Guzman']",['Paul Thomas Anderson'],['Paul Thomas Anderson'],['Sony (Revolution)'],['Jon Brion'],['Robert Elswit'],"['Paul Thomas Anderson', 'Daniel Lupi', 'JoAnne Sellar']",18.89347648489409,7.004565987087087,7.004565987087087,8.503329280017699,4.469614758895512,7.173096777631101,28.11549438779109
4477,b9967,w30546,,punchline ,1988,15000000.0,21042667.0,0.4028444666666667,1988-09-30 00:00:00,9.0,3.0,274.0,39.0,0.0,,4.0,,0.0,"['Sally Field', 'Tom Hanks', 'Damon Wayans']",['David Seltzer'],['David Seltzer'],['Columbia'],"['Gary Anderson', 'Charles Gross']",['Reynaldo Villalobos'],"['Daniel Melnick', 'Michael I. Rachmil']",1923.0336571408432,0.6531703777777776,3.950155305625,50891.751764844994,1.054906339309057,2.126507143795175,17.14997146883804
4478,b9969,w30555,o16693,punisher: war zone,2008,35000000.0,10100036.0,-0.7114275428571428,2008-12-05 00:00:00,12.0,4.0,340.0,48.0,0.0,,4.0,,0.0,"['Julie Benz', 'Ray Stevenson', 'Dominic West']",['Lexi Alexander'],[''],['Lionsgate'],['Michael Wandmacher'],['Steve Gainer'],"['Kevin Feige', 'Gale Anne Hurd', 'Stan Lee']",2.1886740683040267,-0.7114275428571428,0.0,7.999250695862709,2.1066913317563474,6.46960258095238,21.864410591604567
4479,b9973,w30574,o7546,pure country,1992,10000000.0,15164458.0,0.5164458,1992-10-23 00:00:00,10.0,4.0,297.0,42.0,0.0,,2.0,,0.0,"['George Strait', 'Lesley Ann Warren', 'Isabel Glasser', 'Kyle Chandler']",['Christopher Cain'],[''],['Warner Bros.'],['Steve Dorff'],['Richard Bowen'],['Jerry Weintraub'],16.703830418284404,-0.338010029502573,0.0,10192.334247628845,3.089688021654135,-0.29954786814814816,1.0211597541125543
4480,b9975,w30575,o13808,pure luck,1991,17000000.0,24900000.0,0.4647058823529412,1991-08-09 00:00:00,8.0,3.0,221.0,31.0,0.0,,2.0,,0.0,['Danny Glover'],['Nadia Tass'],[''],['Universal'],['Jonathan Sheffer'],['David Parker'],"['Sean Daniel', 'Conrad Hool', 'Lance Hool', 'Francis Veber']",9.737741627013135,0.4647058823529412,0.0,10.61034975822026,-0.26218818382352943,0.4647058823529412,1.0924875729615984
4481,b9980,w30599,,purple rain ,1984,7200000.0,293700000.0,39.79166666666666,1984-07-27 00:00:00,7.0,3.0,209.0,30.0,0.0,,4.0,"""Nominated for One Oscar, Including One Win.""",6.0,['Prince'],[''],[''],['Warner Bros.'],['Michel Colombier'],['Donald E. Thorin'],"['Robert Cavallo', 'Joseph Ruffalo', 'Steven Fargnoli']",45.79166666666666,0.0,0.0,10192.334247628845,11.527016506614483,12.480267453401387,137.37499999999997
4482,b9983,,,push,,38000000.0,48858618.0,0.2857531052631579,,,,,,,,3.0,,0.0,"['Chris Evans', 'Dakota Fanning', 'Djimon Hounsou']",[''],[''],['Summit Entertainment'],[''],['Ellis W. Carter'],[''],11.425386483474174,0.0,0.0,22.177775329067483,0.0,9.82531371489898,0.0
4483,,w30616,,push (2009 film),,38000000.0,48900000.0,0.2868421052631579,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4484,b9986,w30622,o2131,pushing tin,1999,33000000.0,8408835.0,-0.7451868181818182,1999-04-23 00:00:00,4.0,2.0,113.0,16.0,0.0,,4.0,,0.0,"['John Cusack', 'Billy Bob Thornton', 'Cate Blanchett', 'Angelina Jolie']",['Mike Newell'],[''],['Fox'],"['Anne Dudley', 'Chris Seefried']",['Gale Tattersall'],['Art Linson'],31.476999965099417,9.10731228819264,0.0,7.210996848464946,-0.5320426474025974,135569.00325161204,3.776610153495828
4485,b9987,,,puss in boots,,130000000.0,554987477.0,3.2691344384615384,,,,,,,,2.0,Nominated for One Oscar.,1.0,"['Antonio Banderas', 'Salma Hayek', 'Zach Galifianakis', 'Billy Bob Thornton', 'Amy Sedaris ']",['Chris Miller'],"['David H. Steinberg', 'Tom Wheeler', 'Jon Zack']",['Paramount (DreamWorks)'],['Henry Jackman'],['Ellis W. Carter'],"['Andrew Adamson', 'Guillermo del Toro']",35.715427461720715,4.63131147548077,11.482471093528694,5.129895467564632,4.800836808573833,9.82531371489898,16.472141526141144
4486,,w30628,,puss in boots (2011 film),,130000000.0,555000000.0,3.2692307692307687,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,b9991,w30643,o8119,putty hill,2010,80000.0,49918.0,-0.376025,2011-02-18 00:00:00,2.0,1.0,49.0,7.0,1.0,,6.0,,0.0,"['Sky Ferreira', 'Cody Ray', 'Dustin Ray', 'James Siebor Jr.']",['Matthew Porterfield'],[''],['Cinema Guild'],[''],['Jeremy Saulnier'],[''],-1.5041,-0.4260178781195453,0.0,-0.376025,0.0,0.17099839871395392,0.0
4488,,w30651,,q&a ,,6000000.0,11207891.0,0.8679818333333333,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,b9999,,,quantum of solace,,200000000.0,586090727.0,1.930453635,,,,,,,,3.0,,0.0,"['Mathieu Amalric', 'Daniel Craig', 'Olga Kurylenko', 'Judi Dench', 'Gemma Arterton', 'Jeffrey Wright']",['Marc Forster'],"['Neal Purvis', 'Robert Wade']",['Sony / Columbia'],['David Arnold'],['Ellis W. Carter'],"['Barbara Broccoli', 'Michael G. Wilson']",48.926007722708675,9.556718746303257,35.40125466533647,2840.565765788319,7.514356398369221,9.82531371489898,26.26125959560857
4490,b10000,,,quarantine,,12000000.0,41319906.0,2.4433255000000003,,,,,,,,4.0,,0.0,['Joey King'],['John Erick Dowdle'],"['Drew Dowdle', 'John Erick Dowdle']",['Sony / Screen Gems'],[''],['Ellis W. Carter'],"['Sergio Aguero', 'Doug Davison', 'Drew Dowdle', 'Roy Lee']",19.130888900809786,2.4433255000000003,4.8866510000000005,3.103942139239056,0.0,9.82531371489898,37.53106576249198
4491,,w30666,,quarantine (2008 film),,12000000.0,41300000.0,2.441666666666667,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,b10003,w30677,,queen christina ,1933,1114000.0,2887285.0,1.5918177737881507,2033-12-26 00:00:00,12.0,4.0,360.0,52.0,0.0,,6.0,,0.0,"['Greta Garbo', 'John Gilbert', 'Ian Keith', 'Lewis Stone', 'Elizabeth Young', 'C. Aubrey Smith', 'Reginald Owen']",['Rouben Mamoulian'],"['H.M. Harwood', 'Salka Viertel', 'Margaret P. Levino ', 'S.N. Behrman ']",['MGM'],['Herbert Stothart'],['William Daniels'],['Walter Wanger'],9.39219663369221,1.5918177737881507,6.367271095152603,7055.647545642367,1.3283042944447743,1.273659830129451,1.998939347269761
4493,b10009,w30686,o5441,queen of katwe,2016,15000000.0,10318027.0,-0.3121315333333333,2016-09-23 00:00:00,9.0,3.0,267.0,38.0,0.0,,2.0,,0.0,"['Lupita Nyongo', 'David Oyelowo']",['Mira Nair'],[''],['Buena Vista'],['Alex Heffes'],['Sean Bobbitt'],[''],27.757320452936824,-0.044878868595649234,0.0,7.158891728638755,7.895911309992646,25.221489416666667,0.0
4494,b10011,w30691,o16322,queen of the damned,2002,35000000.0,45479110.0,0.2994031428571429,2002-02-22 00:00:00,2.0,1.0,53.0,7.0,1.0,,4.0,,0.0,"['Aaliyah', 'Stuart Townsend', 'Marguerite Moreau', 'Vincent Perez']",['Michael Rymer'],[''],['Warner Bros.'],"['Richard Gibbs', 'Jonathan Davis']",['Ian Baker'],['Bill Gerber'],0.6919142700000003,0.2994031428571429,0.0,10192.334247628845,0.8969787510014975,1.0870916161309523,2.7642146937575225
4495,,w30692,,queen of the desert ,,36000000.0,2000000.0,-0.9444444444444444,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,b10015,w30705,o13810,queens logic,1991,12000000.0,612781.0,-0.9489349166666666,1991-02-01 00:00:00,2.0,1.0,32.0,4.0,0.0,,4.0,,0.0,"['Kevin Bacon', 'Linda Fiorentino', 'John Malkovich', 'Joe Mantegna', 'Jamie Lee Curtis']",['Steve Rash'],[''],['New Line'],['Joe Jackson'],['Amir M. Mokri'],['Taylor Hackford'],33.443413278871276,10.063936025,0.0,8.540224353427202,2.4359492083333336,0.3088072444444444,17.357782652305644
4497,b10016,w30709,,quest for camelot,1998,40000000.0,38100000.0,-0.0475,1998-05-15 00:00:00,5.0,2.0,135.0,19.0,0.0,,7.0,Nominated for One Oscar.,1.0,"['Pierce Brosnan', 'Cary Elwes', 'Gary Oldman']","['Frederik Du Chau', 'Frederik Du Chou']","['Kirk De Micco', 'David Seidler']",['Warner Bros.'],['Patrick Doyle'],[''],"['Andre Clavel', 'Dalisa Cohen', 'Zahra Dowlatabadi']",22.03995749347368,2.73475,27.533594879466136,10192.334247628845,6.263266075389097,0.0,2.8575
4498,b10017,,,quest for fire,,12500000.0,20959585.0,0.6767668000000001,,,,,,,,4.0,"""Nominated for One Oscar, Including One Win.""",6.0,[''],[''],[''],['Fox'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,7.210996848464946,0.0,9.82531371489898,0.0
4499,b10024,w30756,o15061,quigley down under,17-Oct-90,18000000.0,21413105.0,0.18961694444444446,1990-10-19 00:00:00,10.0,4.0,292.0,41.0,0.0,,3.0,,0.0,"['Tom Selleck', 'Alan Rickman']",['Simon Wincer'],[''],['MGM'],['Basil Poledouris'],['David Eggby'],"['Stanley OToole', 'Alexandra Rose', 'Megan Rose']",7.943569066134733,-0.15306767190016105,0.0,7055.647545642367,4.588724132079068,1.8640510583597028,0.5688508333333334
4500,b10026,w30757,o10682,quills,2000,13500000.0,18000000.0,0.3333333333333333,2000-11-24 00:00:00,11.0,4.0,329.0,47.0,1.0,,4.0,Nominated for Three Oscars.,3.0,"['Philip Kaufman', 'Geoffrey Rush', 'Kate Winslet', 'Joaquin Phoenix', 'Michael Caine']",['Philip Kaufman'],[''],['Fox Searchlight'],['Stephen Warbeck'],['Rogier Stoffers'],['Nick Wechsler'],69.04081215647857,10.901150153957879,0.0,18.288519488317135,24.268774259358104,3.663225588224412,5.854097317302218
4501,b10027,w30760,,quinceanÌera ,2006,400000.0,2500000.0,5.25,2006-08-04 00:00:00,8.0,3.0,216.0,31.0,0.0,,4.0,,0.0,[''],"['Richard Glatzer', 'Wash Westmoreland']","['Richard Glatzer', 'Wash Westmoreland']",['Sony Classics'],"['Victor Bock', 'Michael B. Jeter', 'J. Peter Robinson', 'Micko Westmoreland']",['Eric Steelberg'],['Anne Clements'],0.0,25.0269304,25.0269304,6.865590987752077,18.133782514016143,15.833555534583333,5.25
4502,b10030,w30768,,quiz show ,1994,31000000.0,24800000.0,-0.2,1994-09-16 00:00:00,9.0,3.0,259.0,37.0,0.0,,3.0,Nominated for Four Oscars.,4.0,"['Ralph Fiennes', 'Ethan Hawke']",['Robert Redford'],[''],['Buena Vista'],['Mark Isham'],['Michael Ballhaus'],"['Robert Redford', 'Michael Jacobs', 'Julian Krainin', 'Michael Nozik']",26.015396580365465,10.870723882011442,0.0,7.158891728638755,4.615574897288466,7.871738610304612,16.960231676363637
4503,,w30770,,quo vadis (1951 film),,7600000.0,21000000.0,1.7631578947368418,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504,b10034,w30774,o1180,r.i.p.d.,2013,130000000.0,78324220.0,-0.39750599999999997,2013-07-19 00:00:00,7.0,3.0,200.0,28.0,0.0,,3.0,,0.0,"['Jeff Bridges', 'Ryan Reynolds', 'Kevin Bacon', 'Stephanie Szostak']",['Robert Schwentke'],"['Phil Hay', 'Matt Manfredi']",['Universal'],['Christophe Beck'],['Alwin H. KuÌ\x88chler'],"['David Dobkin', 'Neal H. Moritz']",17.257101242935082,1.571969376837339,3.4064689176567415,10.61034975822026,8.169993830090558,2.8188205955882353,4.526571132766362
4505,b10045,,,rabbit hole,,5000000.0,5129058.0,0.025811599999999997,,,,,,,,3.0,Nominated for One Oscar.,1.0,"['Miles Teller', 'Nicole Kidman', 'Aaron Eckhart', 'Dianne Wiest', 'Sandra Oh']",['John Cameron Mitchell'],[''],['Lionsgate'],[''],['Ellis W. Carter'],"['Nicole Kidman', 'Gigi Pritzker']",30.43394410264771,1.4419372,0.0,7.999250695862709,0.0,9.82531371489898,3.2866522021724602
4506,b10056,w30805,o18825,race to witch mountain,2009,50000000.0,106400000.0,1.128,2009-03-13 00:00:00,3.0,1.0,72.0,10.0,0.0,,2.0,,0.0,"['Dwayne Johnson', 'AnnaSophia Robb', 'Alexander Ludwig', 'Carla Gugino', 'Tom Everett Scott', 'Garry Marshall']",['Andy Fickman'],['Mark Bomback'],['Buena Vista'],['Trevor Rabin'],['Greg Gardiner'],['Andrew Gunn'],15.006686224887293,2.604799260050505,2.3482610401651813,7.158891728638755,3.770229001303125,1.6213884547722321,1.128
4507,,w30806,o10501,race with the devil,1975,1745000.0,12000000.0,5.876790830945557,1975-06-01 00:00:00,6.0,2.0,152.0,22.0,1.0,,2.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,b10057,w30810,o16694,rachel getting married,2008,12000000.0,17500000.0,0.4583333333333333,2008-10-03 00:00:00,10.0,4.0,277.0,39.0,0.0,,4.0,Nominated for One Oscar.,1.0,"['Sebastian Stan', 'Anne Hathaway', 'Rosemarie DeWitt', 'Bill Irwin', 'Debra Winger']",['Jonathan Demme'],[''],['Sony Classics'],"['Donald Harrison Jr.', 'Zafer Tawil']",['Declan Quinn'],['Marc Platt'],35.85483136210315,10.879644460261124,0.0,6.865590987752077,2.9166666666666665,1.240163431148578,11.620620504194168
